payments.Amount_in_USD,payments.Transaction_ID,users.devtodev_ID,payments.Date,users.Install_date
3.99,GPA.3360-1483-2895-53364,70095,1.59685E+12,1.59685E+12
17.99,GPA.3354-5622-5253-48719,70095,1.59685E+12,1.59685E+12
3.99,GPA.3316-9021-2030-51220,90053,1.59738E+12,1.59738E+12
3.99,GPA.3332-6406-8594-99342,90053,1.59739E+12,1.59738E+12
17.99,GPA.3365-1679-8194-28886,95319,1.59761E+12,1.59761E+12
1.99,GPA.3306-0628-3544-59901,95319,1.5977E+12,1.59761E+12
17.99,GPA.3301-4635-3860-02629,40112,1.59771E+12,1.59659E+12
3.99,GPA.3368-1453-7737-79084,95514,1.59773E+12,1.59772E+12
3.99,GPA.3352-0975-2613-35161,40066,1.59777E+12,1.59657E+12
3.99,GPA.3333-2629-8737-75680,40066,1.5978E+12,1.59657E+12
19.99,GPA.3386-2873-2926-16422,40066,1.5979E+12,1.59657E+12
17.99,GPA.3357-8266-3890-07953,40066,1.5979E+12,1.59657E+12
3.99,GPA.3305-1936-2838-78755,40066,1.59791E+12,1.59657E+12
3.99,GPA.3307-5885-3010-26815,40066,1.59791E+12,1.59657E+12
3.99,GPA.3364-5829-2196-01855,40066,1.59791E+12,1.59657E+12
3.99,GPA.3355-9750-7746-92273,40066,1.598E+12,1.59657E+12
4.1692357,GPA.3344-3447-1413-85096,110051,1.59802E+12,1.59802E+12
4.1692357,GPA.3331-4208-4174-75771,110051,1.59803E+12,1.59802E+12
4.1692357,GPA.3377-9529-6660-21382,110051,1.59803E+12,1.59802E+12
3.99,GPA.3322-9967-4994-48963,110460,1.59815E+12,1.59815E+12
19.99,GPA.3341-9284-0015-46896,110474,1.59816E+12,1.59815E+12
17.99,GPA.3312-5598-6093-10981,110474,1.59816E+12,1.59815E+12
1.99,GPA.3390-7700-4964-88590,110460,1.59816E+12,1.59815E+12
17.99,GPA.3365-1588-2076-26740,110685,1.59821E+12,1.59821E+12
3.99,GPA.3337-4802-7564-60877,110685,1.59822E+12,1.59821E+12
5.0918164,GPA.3341-0223-6605-81809,110850,1.59826E+12,1.59826E+12
5.0918164,GPA.3372-6685-7085-50382,110850,1.59826E+12,1.59826E+12
2.4739158,GPA.3309-3221-6204-73123,110850,1.59826E+12,1.59826E+12
2.4739158,GPA.3311-7351-5797-19787,110850,1.59826E+12,1.59826E+12
5.0918164,GPA.3378-5336-1730-31919,111100,1.59831E+12,1.59831E+12
17.99,GPA.3342-0638-4325-71709,115063,1.59838E+12,1.59838E+12
22.232021,GPA.3388-9465-0147-26763,30305,1.59641E+12,1.59636E+12
22.232021,GPA.3373-8482-1654-57075,30305,1.59641E+12,1.59636E+12
17.99,GPA.3343-2708-5100-85331,40112,1.59659E+12,1.59659E+12
17.99,GPA.3346-1945-6331-35299,40181,1.59662E+12,1.59662E+12
3.99,GPA.3365-5344-3681-60069,60008,1.59672E+12,1.59672E+12
1.99,GPA.3397-9366-4312-80067,65081,1.59681E+12,1.59676E+12
17.99,GPA.3300-9635-2269-88391,40112,1.59685E+12,1.59659E+12
3.99,GPA.3331-9827-4217-00604,30095,1.5962E+12,1.5962E+12
3.99,GPA.3322-1967-7945-67672,30095,1.5962E+12,1.5962E+12
17.99,GPA.3390-4317-1515-56633,105098,1.59842E+12,1.59779E+12
5.096513,GPA.3308-6523-9369-78416,110897,1.59844E+12,1.59827E+12
3.99,GPA.3304-2495-8811-22545,70171,1.59689E+12,1.59689E+12
20.03146,GPA.3346-0360-0326-93149,70174,1.59696E+12,1.59689E+12
4.101545,GPA.3386-2741-0681-33521,70342,1.59697E+12,1.59697E+12
4.101545,GPA.3342-1221-5597-76348,70342,1.59697E+12,1.59697E+12
3.99,GPA.3331-8782-0616-53108,65039,1.5971E+12,1.59674E+12
20.035246,GPA.3328-6491-3249-57797,70174,1.5971E+12,1.59689E+12
3.99,GPA.3345-9621-5938-51152,85048,1.59726E+12,1.59726E+12
5.068107,GPA.3367-0127-2010-55202,85073,1.59728E+12,1.59727E+12
5.068107,GPA.3305-0560-0772-71607,85073,1.59728E+12,1.59727E+12
2.4623964,GPA.3319-7895-6051-10015,85073,1.59728E+12,1.59727E+12
2.4623964,GPA.3332-8613-6418-48634,85073,1.59728E+12,1.59727E+12
5.068107,GPA.3300-5191-8313-22089,85073,1.59728E+12,1.59727E+12
5.068107,GPA.3309-7346-0816-62322,85073,1.59728E+12,1.59727E+12
2.4623964,GPA.3365-7410-8091-83927,85073,1.59728E+12,1.59727E+12
3.99,GPA.3378-3097-4409-05043,95083,1.59747E+12,1.59747E+12
17.99,GPA.3394-8850-8407-02174,95083,1.59747E+12,1.59747E+12
17.99,GPA.3331-9574-9270-80992,95083,1.59755E+12,1.59747E+12
17.99,GPA.3353-3865-3512-23161,95083,1.59769E+12,1.59747E+12
3.99,GPA.3395-4976-5871-13322,105098,1.59789E+12,1.59779E+12
2.5006285,GPA.3398-9318-3220-21259,105585,1.59801E+12,1.59797E+12
3.99,GPA.3385-5209-4908-92244,110050,1.59802E+12,1.59802E+12
17.99,GPA.3327-0784-5740-37256,110055,1.59802E+12,1.59802E+12
17.99,GPA.3328-7447-1283-17734,110149,1.59806E+12,1.59806E+12
10.73314,GPA.3325-5425-7607-34934,110782,1.59824E+12,1.59824E+12
4.64697,GPA.3391-7610-0442-67919,110782,1.59825E+12,1.59824E+12
5.0918164,GPA.3339-5799-3885-10591,110897,1.59828E+12,1.59827E+12
3.99,GPA.3375-6592-5147-95774,95480,1.59831E+12,1.5977E+12
1.99,GPA.3392-5613-4568-98959,95480,1.59832E+12,1.5977E+12
3.99,GPA.3352-5547-3633-94287,35103,1.59651E+12,1.59649E+12
3.99,GPA.3382-7951-4156-35264,35103,1.59653E+12,1.59649E+12
5.0907435,GPA.3390-8927-4339-25745,40128,1.59659E+12,1.59659E+12
3.99,GPA.3301-9872-2011-18727,65039,1.59674E+12,1.59674E+12
17.99,GPA.3372-3913-7449-21042,110124,1.59839E+12,1.59805E+12
17.99,GPA.3307-7270-5567-65716,65183,1.59694E+12,1.5968E+12
3.99,GPA.3360-5177-8884-86175,70447,1.59701E+12,1.59701E+12
3.99,GPA.3312-4516-8807-01663,70432,1.59721E+12,1.59701E+12
19.99,GPA.3367-1823-2900-91583,85018,1.59724E+12,1.59724E+12
3.99,GPA.3378-0763-8309-57583,85018,1.59725E+12,1.59724E+12
3.99,GPA.3330-8972-3818-17954,85018,1.59727E+12,1.59724E+12
3.99,GPA.3354-7239-4293-61840,70432,1.59737E+12,1.59701E+12
17.99,GPA.3357-4296-8560-59158,70432,1.59737E+12,1.59701E+12
19.99,GPA.3383-3754-3903-97588,85169,1.59744E+12,1.59734E+12
3.99,GPA.3335-9029-0233-56441,85169,1.59744E+12,1.59734E+12
3.99,GPA.3302-9022-4148-06567,85169,1.59745E+12,1.59734E+12
17.99,GPA.3344-7061-6619-20546,70432,1.59746E+12,1.59701E+12
3.99,GPA.3339-1771-6527-31444,95273,1.59759E+12,1.59759E+12
17.99,GPA.3362-4542-7919-70548,95273,1.59759E+12,1.59759E+12
1.99,GPA.3357-1513-1738-77166,95273,1.59759E+12,1.59759E+12
34.99,GPA.3301-7711-7215-65915,95273,1.59759E+12,1.59759E+12
3.99,GPA.3335-2856-8723-28467,85169,1.59765E+12,1.59734E+12
3.99,GPA.3392-0426-1777-30393,85169,1.59765E+12,1.59734E+12
3.99,GPA.3315-7713-6095-98865,85169,1.59765E+12,1.59734E+12
3.99,GPA.3362-6775-9700-63995,85169,1.59765E+12,1.59734E+12
3.99,GPA.3306-9388-6529-72803,105118,1.59782E+12,1.59779E+12
3.99,GPA.3304-2455-0836-82471,105118,1.59783E+12,1.59779E+12
3.99,GPA.3373-3245-2269-47444,105118,1.59783E+12,1.59779E+12
3.99,GPA.3315-2972-0596-47894,70432,1.59789E+12,1.59701E+12
17.99,GPA.3387-6884-9632-10461,70432,1.59789E+12,1.59701E+12
4.698564,GPA.3331-4726-8313-56309,95318,1.59796E+12,1.59761E+12
2.474972,GPA.3392-4458-0542-56932,105559,1.59799E+12,1.59796E+12
2.474972,GPA.3347-7968-7369-74135,105559,1.59799E+12,1.59796E+12
2.474972,GPA.3302-1951-3478-87420,105559,1.59799E+12,1.59796E+12
2.474972,GPA.3379-6621-1808-61453,105559,1.59799E+12,1.59796E+12
2.474972,GPA.3368-5692-1802-13077,105559,1.598E+12,1.59796E+12
2.474972,GPA.3397-1087-3035-16746,105559,1.598E+12,1.59796E+12
2.474972,GPA.3356-2987-9902-67599,105559,1.598E+12,1.59796E+12
2.474972,GPA.3320-9030-7408-83721,105559,1.598E+12,1.59796E+12
2.474972,GPA.3326-3899-3118-63702,105559,1.598E+12,1.59796E+12
2.5006285,GPA.3381-6646-2442-87059,105559,1.598E+12,1.59796E+12
5.146796,GPA.3309-6250-7108-93577,105559,1.59801E+12,1.59796E+12
2.5006285,GPA.3353-1497-2808-39049,105559,1.59801E+12,1.59796E+12
2.5006285,GPA.3359-7700-9828-36231,105559,1.59802E+12,1.59796E+12
2.5006285,GPA.3337-4439-9011-61722,105559,1.59802E+12,1.59796E+12
2.5006285,GPA.3326-3300-0271-46313,105559,1.59802E+12,1.59796E+12
2.5006285,GPA.3356-4095-1395-30038,105559,1.59802E+12,1.59796E+12
2.5006285,GPA.3324-7511-3091-92361,105559,1.59802E+12,1.59796E+12
3.99,GPA.3331-6408-9560-61531,110813,1.59824E+12,1.59824E+12
17.99,GPA.3315-6348-1954-86389,110813,1.59825E+12,1.59824E+12
3.99,GPA.3380-8830-9267-83299,110124,1.5983E+12,1.59805E+12
17.99,GPA.3371-5142-3168-52972,30264,1.59634E+12,1.59634E+12
1.99,GPA.3325-7864-7494-38383,30264,1.59634E+12,1.59634E+12
17.99,GPA.3333-5086-6163-76953,30264,1.59634E+12,1.59634E+12
17.99,GPA.3301-1178-1581-79125,30264,1.59635E+12,1.59634E+12
3.99,GPA.3368-5239-3508-97048,30264,1.59639E+12,1.59634E+12
3.99,GPA.3330-8334-8231-62521,30264,1.5964E+12,1.59634E+12
3.99,GPA.3318-0692-0251-89312,45047,1.59666E+12,1.59665E+12
3.99,GPA.3327-5090-8471-06789,45047,1.59666E+12,1.59665E+12
1.99,GPA.3316-8643-3781-89604,45047,1.59666E+12,1.59665E+12
3.99,GPA.3382-0270-6172-78589,45047,1.59667E+12,1.59665E+12
3.99,GPA.3302-6435-1802-78836,45047,1.59667E+12,1.59665E+12
3.99,GPA.3375-4388-4214-03450,45047,1.59668E+12,1.59665E+12
3.99,GPA.3380-4210-9163-67583,45047,1.59675E+12,1.59665E+12
3.99,GPA.3308-4377-8622-67556,45047,1.59675E+12,1.59665E+12
1.99,GPA.3302-5695-0901-78576,45047,1.59675E+12,1.59665E+12
3.99,GPA.3392-2940-3633-27374,45047,1.59675E+12,1.59665E+12
3.99,GPA.3343-9020-7028-99222,30093,1.59675E+12,1.5962E+12
3.99,GPA.3354-4050-0866-49156,45047,1.59676E+12,1.59665E+12
3.99,GPA.3321-7467-0028-48210,65183,1.59681E+12,1.5968E+12
3.99,GPA.3389-9361-0533-63903,65183,1.59681E+12,1.5968E+12
3.99,GPA.3323-7161-0592-86690,65183,1.59681E+12,1.5968E+12
3.99,GPA.3387-1923-3536-36301,115610,1.59849E+12,1.59849E+12
3.99,GPA.3385-7013-7336-43959,70379,1.59699E+12,1.59698E+12
3.99,GPA.3323-6158-7293-34742,70379,1.59699E+12,1.59698E+12
3.99,GPA.3391-0987-7056-24919,70379,1.59703E+12,1.59698E+12
3.99,GPA.3310-9582-4575-18125,70593,1.59708E+12,1.59708E+12
17.99,GPA.3384-8715-1926-40823,65057,1.59708E+12,1.59675E+12
3.99,GPA.3316-2110-8475-80486,65086,1.59737E+12,1.59676E+12
3.99,GPA.3345-7704-1164-46953,65086,1.59737E+12,1.59676E+12
17.99,GPA.3331-1126-7489-44296,95137,1.59753E+12,1.5975E+12
17.99,GPA.3399-1490-3622-43861,95427,1.59768E+12,1.59768E+12
35.99,GPA.3373-5418-2665-41954,95427,1.59768E+12,1.59768E+12
34.99,GPA.3397-8140-3386-40966,95427,1.59769E+12,1.59768E+12
34.99,GPA.3345-6727-3672-67428,95427,1.59772E+12,1.59768E+12
20.131954,GPA.3368-2128-8739-73886,95561,1.59774E+12,1.59774E+12
2.2944243,GPA.3397-4780-0721-60613,95561,1.59774E+12,1.59774E+12
4.6679664,GPA.3341-6332-9085-87499,95561,1.59774E+12,1.59774E+12
3.99,GPA.3300-9301-1307-65646,105066,1.59778E+12,1.59778E+12
1.99,GPA.3327-4606-5825-78419,105066,1.59778E+12,1.59778E+12
1.99,GPA.3372-0322-8055-31616,105066,1.59778E+12,1.59778E+12
34.99,GPA.3336-2620-2313-03448,95476,1.59779E+12,1.5977E+12
9.99,GPA.3366-9010-3940-83016,95476,1.59779E+12,1.5977E+12
3.99,GPA.3334-5674-3220-54905,105066,1.59793E+12,1.59778E+12
3.99,GPA.3336-9564-0784-19983,105066,1.59793E+12,1.59778E+12
3.99,GPA.3350-7950-1794-19122,105066,1.59793E+12,1.59778E+12
3.99,GPA.3307-7193-9186-52720,105066,1.59795E+12,1.59778E+12
3.99,GPA.3322-3939-2688-69787,105066,1.59795E+12,1.59778E+12
3.99,GPA.3349-9134-6076-90092,105317,1.59798E+12,1.59787E+12
17.99,GPA.3303-7000-0274-56720,105317,1.59798E+12,1.59787E+12
3.99,GPA.3321-7739-0137-21643,110151,1.59807E+12,1.59807E+12
1.99,GPA.3341-0518-8661-85489,110151,1.59807E+12,1.59807E+12
3.99,GPA.3377-9569-5502-99337,110151,1.59807E+12,1.59807E+12
1.99,GPA.3343-1024-9247-03155,110151,1.59807E+12,1.59807E+12
3.99,GPA.3345-1689-8545-55040,111024,1.59836E+12,1.5983E+12
17.99,GPA.3375-6883-6228-93071,30148,1.59626E+12,1.59625E+12
17.99,GPA.3366-5231-9554-98953,30148,1.59634E+12,1.59625E+12
3.99,GPA.3357-2690-2622-96608,65057,1.59675E+12,1.59675E+12
17.99,GPA.3338-8526-8899-40406,65057,1.59675E+12,1.59675E+12
3.99,GPA.3314-8010-7965-76922,65057,1.59676E+12,1.59675E+12
17.99,GPA.3304-0902-1399-57821,65057,1.59682E+12,1.59675E+12
3.99,GPA.3335-3307-1383-85438,65057,1.59685E+12,1.59675E+12
17.99,GPA.3334-6152-0619-27549,20033,1.59605E+12,1.59605E+12
1.99,GPA.3394-6171-8081-93419,20033,1.59611E+12,1.59605E+12
3.99,GPA.3368-0596-7533-76491,115033,1.5984E+12,1.59837E+12
3.99,GPA.3372-5940-3021-79931,115326,1.59843E+12,1.59843E+12
3.99,GPA.3366-2410-1788-41402,115326,1.59843E+12,1.59843E+12
3.99,GPA.3305-4027-6088-83016,115326,1.59843E+12,1.59843E+12
3.99,GPA.3399-8493-2768-24154,115326,1.59843E+12,1.59843E+12
3.99,GPA.3342-6850-2711-00802,115326,1.59843E+12,1.59843E+12
1.99,GPA.3337-4212-8675-01869,115326,1.59843E+12,1.59843E+12
3.99,GPA.3395-7647-7199-34373,115326,1.59843E+12,1.59843E+12
3.99,GPA.3302-8043-7950-30010,115306,1.59843E+12,1.59842E+12
3.99,GPA.3365-7553-4154-63840,115326,1.59843E+12,1.59843E+12
3.99,GPA.3370-8677-4065-01454,115306,1.59843E+12,1.59842E+12
3.99,GPA.3318-9699-6515-53321,115326,1.59843E+12,1.59843E+12
3.99,GPA.3327-1831-5271-54678,115326,1.59843E+12,1.59843E+12
3.99,GPA.3364-8146-0735-99598,111187,1.59843E+12,1.59833E+12
19.99,GPA.3398-4838-4040-79635,30239,1.59632E+12,1.59632E+12
17.99,GPA.3390-8725-1041-81075,30239,1.59632E+12,1.59632E+12
17.99,GPA.3337-9803-8691-67641,30239,1.59633E+12,1.59632E+12
24.849092,GPA.3308-3525-2448-94550,30287,1.59635E+12,1.59635E+12
5.0902042,GPA.3335-5899-7570-70226,30287,1.59644E+12,1.59635E+12
5.0902042,GPA.3343-7841-5021-75990,30287,1.59644E+12,1.59635E+12
5.0902042,GPA.3313-4484-8258-27306,30287,1.59644E+12,1.59635E+12
3.99,GPA.3361-3357-9054-63510,40107,1.59659E+12,1.59659E+12
1.99,GPA.3301-3448-8414-98957,70196,1.59691E+12,1.5969E+12
3.99,GPA.3303-5608-0573-67608,70196,1.59691E+12,1.5969E+12
1.99,GPA.3386-1480-5521-04056,70196,1.59692E+12,1.5969E+12
3.99,GPA.3377-7023-5031-27442,70196,1.59693E+12,1.5969E+12
19.99,GPA.3357-9016-5421-99650,70559,1.59706E+12,1.59706E+12
3.99,GPA.3391-8954-6487-24454,70559,1.59707E+12,1.59706E+12
17.99,GPA.3377-3221-3718-80599,70559,1.59708E+12,1.59706E+12
3.99,GPA.3346-6365-4820-94272,85028,1.59725E+12,1.59725E+12
18.08178,GPA.3368-2644-2289-70575,95368,1.59763E+12,1.59763E+12
17.99,GPA.3307-3701-9386-27500,95393,1.59765E+12,1.59765E+12
3.99,GPA.3322-8459-4272-48283,95380,1.59768E+12,1.59764E+12
3.99,GPA.3379-5595-0546-75697,95380,1.59768E+12,1.59764E+12
3.99,GPA.3350-9837-8316-86967,95380,1.5977E+12,1.59764E+12
3.99,GPA.3374-9358-6745-44383,95380,1.5977E+12,1.59764E+12
4.1602945,GPA.3337-5340-2098-61276,95368,1.5978E+12,1.59763E+12
4.1602945,GPA.3342-2860-8629-48972,105332,1.59788E+12,1.59788E+12
18.179502,GPA.3389-3338-5781-31982,105332,1.59788E+12,1.59788E+12
9.843758,GPA.3379-5872-4650-80787,105332,1.59788E+12,1.59788E+12
18.179502,GPA.3379-4486-3527-26867,105332,1.59788E+12,1.59788E+12
18.179502,GPA.3340-5968-8251-13516,105332,1.59788E+12,1.59788E+12
19.99,GPA.3345-7186-3262-06982,105520,1.59794E+12,1.59794E+12
17.99,GPA.3355-1957-5100-17240,105520,1.59794E+12,1.59794E+12
3.99,GPA.3309-4379-6565-23500,110500,1.59816E+12,1.59816E+12
3.99,GPA.3327-1264-8156-76013,110500,1.59816E+12,1.59816E+12
3.99,GPA.3335-4080-3493-90830,110500,1.59816E+12,1.59816E+12
17.99,GPA.3302-0704-1246-87075,110500,1.59817E+12,1.59816E+12
20.0414,GPA.3344-8630-7913-77684,110287,1.5982E+12,1.59811E+12
17.99,GPA.3383-8620-9554-28914,110500,1.59825E+12,1.59816E+12
3.99,GPA.3355-4152-7612-52970,115033,1.59837E+12,1.59837E+12
3.99,GPA.3338-2409-9287-12724,115033,1.59837E+12,1.59837E+12
1.99,GPA.3399-5858-9467-16726,15099,1.59598E+12,1.59598E+12
3.99,GPA.3348-6428-8061-83114,20026,1.59605E+12,1.59604E+12
3.99,GPA.3353-0308-8118-47799,115062,1.59838E+12,1.59838E+12
3.99,GPA.3322-3796-2908-50099,115062,1.59838E+12,1.59838E+12
3.99,GPA.3370-9638-7347-66296,115062,1.59838E+12,1.59838E+12
5.096513,GPA.3317-3057-9380-86133,115090,1.59838E+12,1.59838E+12
3.99,GPA.3376-8376-8624-71248,105634,1.59844E+12,1.59799E+12
3.99,GPA.3393-9522-2911-79939,105634,1.59844E+12,1.59799E+12
17.99,GPA.3305-1903-2721-55218,105634,1.59844E+12,1.59799E+12
3.99,GPA.3347-0034-5142-30916,115511,1.59847E+12,1.59847E+12
24.87989,GPA.3342-1580-3525-26123,115525,1.59847E+12,1.59847E+12
5.096513,GPA.3335-7758-5668-98493,115525,1.59847E+12,1.59847E+12
2.2880833,GPA.3384-2367-1796-67230,115544,1.59848E+12,1.59848E+12
4.655066,GPA.3341-9396-1824-37879,115544,1.59848E+12,1.59848E+12
4.6559277,GPA.3340-5300-9318-53032,70084,1.59721E+12,1.59684E+12
2.2885067,GPA.3312-7093-4390-99250,70084,1.59722E+12,1.59684E+12
3.99,GPA.3340-7334-9343-53755,90041,1.59737E+12,1.59737E+12
1.99,GPA.3360-1226-5402-90358,95052,1.59745E+12,1.59745E+12
3.99,GPA.3354-4212-9426-22789,95052,1.59745E+12,1.59745E+12
3.99,GPA.3301-6941-0570-54576,95052,1.59746E+12,1.59745E+12
3.99,GPA.3383-6840-9721-85149,95198,1.59754E+12,1.59753E+12
3.99,GPA.3390-4223-9513-24364,95214,1.59754E+12,1.59754E+12
3.99,GPA.3307-1858-8917-13407,105010,1.59778E+12,1.59776E+12
3.99,GPA.3397-3730-9606-14653,95052,1.59797E+12,1.59745E+12
5.0939903,GPA.3367-2213-0844-57182,105597,1.59798E+12,1.59798E+12
5.0939903,GPA.3399-0554-3769-06019,105597,1.59798E+12,1.59798E+12
5.0939903,GPA.3371-4637-8134-77952,105597,1.59798E+12,1.59798E+12
5.0939903,GPA.3302-3141-7312-25615,105597,1.59798E+12,1.59798E+12
5.0939903,GPA.3358-4592-9871-04895,105597,1.59798E+12,1.59798E+12
3.99,GPA.3390-6580-4095-50555,105634,1.59799E+12,1.59799E+12
5.146796,GPA.3365-2849-4595-68934,105597,1.59806E+12,1.59798E+12
5.146796,GPA.3364-0244-5097-36541,105597,1.59806E+12,1.59798E+12
2.5006285,GPA.3361-9740-8777-73180,105597,1.59807E+12,1.59798E+12
5.146796,GPA.3327-7970-1721-98008,105597,1.59807E+12,1.59798E+12
2.5006285,GPA.3355-3120-3770-22345,105597,1.59807E+12,1.59798E+12
5.146796,GPA.3327-6709-3977-69544,105597,1.59807E+12,1.59798E+12
3.99,GPA.3364-9299-5741-68848,105634,1.5981E+12,1.59799E+12
3.99,GPA.3333-6762-1598-74593,105634,1.5981E+12,1.59799E+12
3.99,GPA.3370-1067-0486-09091,105634,1.5981E+12,1.59799E+12
3.99,GPA.3309-4158-2658-83793,105634,1.5981E+12,1.59799E+12
3.99,GPA.3350-1496-7834-69072,110221,1.59811E+12,1.59811E+12
3.99,GPA.3307-5514-1044-88732,110221,1.59811E+12,1.59811E+12
1.99,GPA.3320-6730-6055-20244,110221,1.59811E+12,1.59811E+12
3.99,GPA.3311-0789-6449-02245,110221,1.59812E+12,1.59811E+12
3.99,GPA.3339-8063-1628-50382,110221,1.59812E+12,1.59811E+12
1.99,GPA.3320-3251-3036-28061,110221,1.59812E+12,1.59811E+12
3.99,GPA.3392-7750-8552-97174,110221,1.59812E+12,1.59811E+12
1.99,GPA.3343-6882-4505-93221,110221,1.59812E+12,1.59811E+12
1.99,GPA.3379-5449-7041-69936,110221,1.59812E+12,1.59811E+12
3.99,GPA.3324-5876-6619-64822,110221,1.59812E+12,1.59811E+12
17.99,GPA.3337-0985-1350-44462,110508,1.59816E+12,1.59816E+12
3.99,GPA.3395-7564-7329-65134,110673,1.59821E+12,1.59821E+12
3.99,GPA.3366-5395-9842-27960,110673,1.59821E+12,1.59821E+12
3.99,GPA.3332-6322-9498-80458,110673,1.59821E+12,1.59821E+12
3.99,GPA.3325-9378-7150-03356,110673,1.59821E+12,1.59821E+12
19.99,GPA.3347-9270-3098-94688,111048,1.5983E+12,1.5983E+12
17.99,GPA.3313-3764-5681-95240,111048,1.59833E+12,1.5983E+12
19.99,GPA.3320-8034-0647-47138,115062,1.59838E+12,1.59838E+12
3.99,GPA.3327-4619-7653-94227,115062,1.59838E+12,1.59838E+12
3.99,GPA.3302-3786-2141-83947,115062,1.59838E+12,1.59838E+12
3.99,GPA.3339-7457-7423-64560,115062,1.59838E+12,1.59838E+12
19.99,GPA.3355-9102-3297-25300,30225,1.59632E+12,1.59632E+12
17.99,GPA.3358-7759-2110-06420,30225,1.59632E+12,1.59632E+12
5.089518,GPA.3356-2657-0219-95903,35041,1.59647E+12,1.59647E+12
5.0907435,GPA.3382-3567-3520-06981,20032,1.59656E+12,1.59605E+12
5.0907435,GPA.3320-2851-8254-22219,20032,1.59656E+12,1.59605E+12
4.682445,GPA.3316-2031-2123-44080,70084,1.59684E+12,1.59684E+12
4.682445,GPA.3376-8736-8588-82422,70084,1.59684E+12,1.59684E+12
3.99,GPA.3317-3650-3252-48771,30009,1.59687E+12,1.59614E+12
4.655066,GPA.3327-8272-0869-42281,115091,1.59838E+12,1.59838E+12
4.655066,GPA.3320-3084-1343-44461,115091,1.59838E+12,1.59838E+12
4.655066,GPA.3339-5837-7210-81022,115091,1.59839E+12,1.59838E+12
2.109609,GPA.3398-1388-2520-71981,115150,1.59839E+12,1.59839E+12
4.151166,GPA.3354-8073-9227-97294,115150,1.5984E+12,1.59839E+12
4.655066,GPA.3355-4670-2386-84266,115091,1.59842E+12,1.59838E+12
5.1021147,GPA.3390-5949-1508-69216,60012,1.59689E+12,1.59672E+12
5.0764537,GPA.3304-6505-7419-46873,60012,1.59697E+12,1.59672E+12
3.99,GPA.3323-3006-3688-03824,70561,1.59707E+12,1.59706E+12
5.0904703,GPA.3390-5285-0707-81054,75008,1.59721E+12,1.59714E+12
5.0815334,GPA.3381-1117-5577-90339,75008,1.59738E+12,1.59714E+12
5.0815334,GPA.3389-2345-7049-89282,75008,1.59738E+12,1.59714E+12
5.0906506,GPA.3334-3890-5161-03322,75008,1.59756E+12,1.59714E+12
5.0906506,GPA.3366-8550-8033-57017,75008,1.59756E+12,1.59714E+12
34.99,GPA.3387-8044-2634-41447,40148,1.59801E+12,1.5966E+12
9.99,GPA.3381-4545-0103-80243,40148,1.59801E+12,1.5966E+12
3.99,GPA.3332-8622-1982-38644,110319,1.59812E+12,1.59812E+12
3.99,GPA.3389-6152-0552-69133,110319,1.59812E+12,1.59812E+12
3.99,GPA.3391-6757-9076-60201,110319,1.59814E+12,1.59812E+12
1.99,GPA.3325-3731-1857-43666,110728,1.59822E+12,1.59822E+12
4.64697,GPA.3307-8184-4247-18984,110750,1.59823E+12,1.59823E+12
2.4739158,GPA.3344-1408-4445-84879,110869,1.59827E+12,1.59826E+12
3.99,GPA.3394-0561-6075-09367,111010,1.5983E+12,1.5983E+12
19.99,GPA.3316-9176-2041-13030,30170,1.59628E+12,1.59627E+12
3.99,GPA.3345-9011-3456-86438,30419,1.59646E+12,1.59641E+12
17.89795,GPA.3304-8932-8294-99120,35193,1.59653E+12,1.59653E+12
3.99,GPA.3394-8644-4282-75444,30419,1.59657E+12,1.59641E+12
17.99,GPA.3309-0166-0006-19260,40101,1.59664E+12,1.59658E+12
19.99,GPA.3321-9686-0228-46360,40101,1.59664E+12,1.59658E+12
22.236649,GPA.3381-8057-0425-54353,40186,1.59669E+12,1.59662E+12
22.236649,GPA.3331-7281-4147-44150,40186,1.5967E+12,1.59662E+12
22.295506,GPA.3302-1407-2263-23785,40186,1.59673E+12,1.59662E+12
22.295506,GPA.3334-6954-5807-66479,40186,1.59677E+12,1.59662E+12
22.295506,GPA.3340-1678-6318-41797,40186,1.59678E+12,1.59662E+12
22.259577,GPA.3374-7429-6180-33229,115328,1.59843E+12,1.59843E+12
5.096513,GPA.3380-2549-1779-28637,115328,1.59847E+12,1.59843E+12
3.99,GPA.3313-0847-3645-70717,70218,1.59691E+12,1.59691E+12
3.99,GPA.3313-8060-5474-90130,80111,1.59721E+12,1.59721E+12
3.99,GPA.3341-7261-2505-41743,95005,1.59742E+12,1.59742E+12
2.47672,GPA.3328-2266-7261-36028,95574,1.59774E+12,1.59774E+12
17.99,GPA.3336-0394-1752-54140,105355,1.59788E+12,1.59788E+12
20.15843,GPA.3377-7338-9472-17966,110005,1.59801E+12,1.598E+12
20.15843,GPA.3305-1960-0150-74939,110005,1.59809E+12,1.598E+12
1.99,GPA.3376-3037-8808-03121,110614,1.59823E+12,1.5982E+12
3.99,GPA.3392-9892-9233-80961,110614,1.59823E+12,1.5982E+12
3.99,GPA.3334-9503-2597-40730,110614,1.59825E+12,1.5982E+12
3.99,GPA.3351-0797-8536-13387,110614,1.59828E+12,1.5982E+12
3.99,GPA.3398-3175-3819-72269,115110,1.59839E+12,1.59839E+12
3.99,GPA.3331-2244-5356-65562,115110,1.59839E+12,1.59839E+12
